latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
3.80593,31.08555,336.49,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,300.75,4.38,D,0
3.79786,31.03455,333.73,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,301.8,3.51,D,0
3.59434,29.75842,332.56,0.56,0.43,2023-01-01,1106,N,VIIRS,n,2,299.54,5.43,D,0
4.18693,33.50667,348.32,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,308.82,9.97,D,0
4.1864,33.50317,338.78,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,312.52,5.83,D,0
4.18532,33.49617,339.25,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.04,2.32,D,0
3.86914,31.46268,337.66,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,303.77,4.66,D,0
3.86719,31.45025,339.83,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,304.12,6.06,D,0
3.86394,31.42963,349.16,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,309.78,15.25,D,0
3.4747,28.98984,342.2,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,300.25,6.28,D,0
4.18973,33.50267,367,0.39,0.36,2023-01-01,1106,N,VIIRS,h,2,307.35,10.93,D,0
3.86752,31.42906,341.23,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,303.52,7.26,D,0
3.87629,31.4615,335.32,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,301.78,2.96,D,0
3.86475,31.38803,338.16,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,305.25,16,D,0
3.86411,31.38393,343.28,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,306.61,16,D,0
3.88053,31.46509,330.19,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,301.36,2.48,D,0
3.86834,31.38741,331.32,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,306.05,3.52,D,0
3.8677,31.38333,338.3,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,302.89,3.52,D,0
3.71427,30.41048,332.76,0.52,0.41,2023-01-01,1106,N,VIIRS,n,2,299.55,2.48,D,0
3.51539,29.16332,344.95,0.41,0.45,2023-01-01,1106,N,VIIRS,n,2,306.63,6.92,D,0
3.98171,30.99352,338.96,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,304.94,5.19,D,0
4.34319,33.33126,335.02,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.36,10.48,D,0
4.34264,33.32768,339.43,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,311.54,5.47,D,0
4.32487,33.21105,333.32,0.39,0.36,2023-01-01,1106,N,VIIRS,l,2,306.15,3.08,D,0
4.18976,32.32635,337.06,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,303.17,4.59,D,0
4.34535,33.33037,331.83,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,305.22,4.4,D,0
4.34479,33.32681,338.09,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.76,4.17,D,0
4.34813,33.32628,341.05,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.1,4.17,D,0
4.33448,33.23801,335.22,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,306.47,4.35,D,0
4.3301,33.20973,339.8,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,305.94,3.43,D,0
4.28758,32.93556,332.82,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,303.61,1.8,D,0
4.19237,32.32586,336.92,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,302.7,9.07,D,0
4.04577,31.39839,337.38,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,303.01,3.84,D,0
3.98066,30.99036,333.5,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,302.86,4.93,D,0
4.29262,32.94582,340.52,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,304.85,5.53,D,0
4.19348,32.31049,334.32,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,303.13,5.09,D,0
4.01398,31.17555,337.44,0.47,0.39,2023-01-01,1106,N,VIIRS,n,2,305.57,49.16,D,0
3.74969,29.53628,345.67,0.39,0.44,2023-01-01,1106,N,VIIRS,n,2,302.39,5.22,D,0
4.35536,33.32877,345.09,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.89,5.07,D,0
4.01828,31.1792,350.09,0.47,0.39,2023-01-01,1106,N,VIIRS,n,2,307.09,49.16,D,0
3.75427,29.53912,344.22,0.39,0.44,2023-01-01,1106,N,VIIRS,n,2,302.2,8.17,D,0
3.52667,28.15072,347.07,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,300.61,16.14,D,0
3.4847,27.89693,337.16,0.5,0.49,2023-01-01,1106,N,VIIRS,n,2,291.08,9.35,D,0
4.01761,31.175,310.12,0.47,0.39,2023-01-01,1106,N,VIIRS,l,2,322.94,49.16,D,0
4.35652,33.31414,367,0.39,0.36,2023-01-01,1106,N,VIIRS,h,2,311.09,9.79,D,0
4.35707,33.31766,347.48,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.48,9.79,D,0
4.35598,33.31061,348.75,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,313.09,8.93,D,0
4.34508,33.24,331.11,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,295.11,2.73,D,0
3.53109,28.15003,341.46,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,296.12,3.89,D,0
3.51109,28.02879,340.68,0.49,0.48,2023-01-01,1106,N,VIIRS,n,2,295.67,8.25,D,0
3.48919,27.89619,340.27,0.5,0.49,2023-01-01,1106,N,VIIRS,n,2,291.92,5.67,D,0
4.36313,33.33476,334.23,0.39,0.36,2023-01-01,1106,N,VIIRS,l,2,309.15,3.74,D,0
4.34788,33.23595,332.87,0.39,0.36,2023-01-01,1106,N,VIIRS,l,2,303.77,2.73,D,0
4.08443,31.54985,333.13,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,301.99,5.93,D,0
4.00411,31.04333,346.89,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,303.93,8.85,D,0
3.52914,28.11066,347.63,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,293.27,6.88,D,0
3.51626,28.03242,348.18,0.49,0.48,2023-01-01,1106,N,VIIRS,n,2,298.04,21.64,D,0
3.51554,28.02808,340.93,0.49,0.48,2023-01-01,1106,N,VIIRS,n,2,294.53,8.25,D,0
4.36647,33.33424,344.76,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,310.56,6.28,D,0
4.35123,33.23544,349.48,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,300.95,20.92,D,0
4.35068,33.23191,356.4,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,309.95,27.03,D,0
3.98805,30.91883,335.64,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,304.27,5.37,D,0
3.98737,30.91451,347.97,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,308.12,20.24,D,0
3.65048,28.82431,356.61,0.43,0.46,2023-01-01,1106,N,VIIRS,n,2,301.2,14.42,D,0
4.36981,33.33372,340.11,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,304.79,6.28,D,0
4.30393,32.90733,333.51,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,307.27,1.47,D,0
3.99173,30.91824,332.16,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,304.49,5.37,D,0
3.99104,30.91393,350.3,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,308.5,20.24,D,0
4.0876,31.50054,331.94,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,303.99,5.76,D,0
4.08696,31.49644,332.81,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,301.5,2.25,D,0
4.06313,31.34549,342.03,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,309.2,17.19,D,0
4.06672,31.34489,341.1,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,305.96,17.19,D,0
4.06607,31.34075,339.2,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,306.31,9.75,D,0
3.8619,30.03116,345,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,308.29,51.9,D,0
3.58,28.25595,333.25,0.47,0.48,2023-01-01,1106,N,VIIRS,n,2,299.91,3.47,D,0
4.44188,33.66972,341.12,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,303.96,3.51,D,0
4.39366,33.35528,338.2,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,307.5,5.17,D,0
4.39312,33.35176,352.53,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,307.81,5.17,D,0
4.31475,32.84307,334.75,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,306.91,3.16,D,0
4.39646,33.35124,341.29,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,306.69,6.49,D,0
4.39592,33.34773,333.9,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,305.47,2.39,D,0
4.49546,33.27043,340.68,0.39,0.36,2023-01-01,1106,N,VIIRS,l,2,311.58,4.59,D,0
4.20642,31.40681,334.65,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,305.61,5.21,D,0
4.06597,30.51372,354.39,0.5,0.41,2023-01-01,1106,N,VIIRS,n,2,307.49,13.27,D,0
4.02229,30.23762,340.84,0.52,0.42,2023-01-01,1106,N,VIIRS,n,2,304.38,4.51,D,0
4.02154,30.23288,330.84,0.52,0.42,2023-01-01,1106,N,VIIRS,l,2,303.87,4.51,D,0
3.80929,28.90135,339.48,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,301.29,5.8,D,0
3.80868,28.89756,350.04,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,303.84,5.8,D,0
3.80685,28.88613,332.77,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,302.23,3.7,D,0
3.80624,28.88231,343.27,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,300.47,3.7,D,0
4.20618,31.38187,333.79,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,304.6,2.69,D,0
4.06973,30.51314,351.61,0.5,0.41,2023-01-01,1106,N,VIIRS,n,2,303.74,10.58,D,0
4.05322,30.40853,339.45,0.51,0.41,2023-01-01,1106,N,VIIRS,n,2,305.01,23.6,D,0
3.81346,28.90067,341.29,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,300.34,8.51,D,0
3.81164,28.88929,337.08,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,298.94,4.51,D,0
3.72898,28.37417,333.35,0.46,0.47,2023-01-01,1106,N,VIIRS,n,2,298.79,3.08,D,0
4.057,30.40792,349.68,0.51,0.41,2023-01-01,1106,N,VIIRS,n,2,303.66,23.6,D,0
3.81643,28.89241,332.81,0.42,0.45,2023-01-01,1106,N,VIIRS,n,2,298.61,4.51,D,0
3.69548,28.13802,344.03,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,301.33,18.8,D,0
3.6948,28.13377,340,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,297.06,7.47,D,0
4.21779,31.40921,334.04,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,304.77,2.21,D,0
3.99915,30.0165,334.37,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,302.66,5.12,D,0
3.99838,30.01164,348.08,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,303.87,5.12,D,0
4.46254,32.96683,339.91,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,304.03,3.88,D,0
4.22137,31.40865,336.31,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,305.14,2.21,D,0
4.09441,30.59682,337.86,0.5,0.41,2023-01-01,1106,N,VIIRS,n,2,306.19,10.81,D,0
4.09372,30.59237,334.57,0.5,0.41,2023-01-01,1106,N,VIIRS,n,2,303.91,6.53,D,0
4.00226,30.01105,332.27,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,302.95,5.12,D,0
4.46646,32.96989,334.17,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,308.7,4.96,D,0
4.46591,32.96631,333.49,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,306.35,5.94,D,0
4.44825,32.85147,334.48,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,302.54,4.41,D,0
4.46983,32.96938,347.62,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,312.15,4.96,D,0
4.45992,32.90487,340.84,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,306.68,1.95,D,0
4.45219,32.85455,338.99,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,303.76,6.32,D,0
4.45108,32.84735,340.83,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,305.27,4.41,D,0
4.43943,32.7716,333.11,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,307.83,4.46,D,0
4.46329,32.90435,347.79,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,316.48,48.22,D,0
4.44282,32.77108,347.8,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,308.74,7.76,D,0
4.44226,32.76746,331.07,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,303.85,7.76,D,0
4.46832,32.9146,334.66,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,307.66,2.37,D,0
4.07107,30.34918,337.41,0.51,0.41,2023-01-01,1106,N,VIIRS,n,2,301.92,3.6,D,0
4.04846,30.20461,331.38,0.52,0.42,2023-01-01,1106,N,VIIRS,l,2,301.59,9.32,D,0
4.01627,29.99903,348.24,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,306.31,7.44,D,0
4.47224,32.91768,342.92,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,309.45,5.17,D,0
4.47169,32.91409,345.65,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,311.06,4.98,D,0
4.47114,32.9105,349.07,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,310.26,4.98,D,0
4.20686,31.19697,330.93,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,304.52,4.41,D,0
4.47122,32.88844,343.88,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,309.3,5.82,D,0
4.41043,32.49237,346.19,0.41,0.37,2023-01-01,1106,N,VIIRS,n,2,305.56,6.13,D,0
4.24221,31.40131,333.36,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,306.76,3.71,D,0
4.24159,31.3973,349.34,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,307.12,15.67,D,0
4.21114,31.20064,342.3,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,305.81,4.41,D,0
4.20791,31.17984,336.89,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,304.11,4.53,D,0
4.20727,31.17572,350.61,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,304.9,7.62,D,0
4.17395,30.96082,335.12,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,301.87,2.13,D,0
4.05611,30.20339,336.58,0.52,0.42,2023-01-01,1106,N,VIIRS,n,2,297.82,4.77,D,0
4.02175,29.98327,348.15,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,308.31,28.19,D,0
4.41385,32.49184,350.8,0.41,0.37,2023-01-01,1106,N,VIIRS,n,2,302.31,5.81,D,0
4.24579,31.40074,331.97,0.45,0.39,2023-01-01,1106,N,VIIRS,l,2,306.88,5.4,D,0
4.24517,31.39673,349.03,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,306.47,8.37,D,0
4.21218,31.18346,330.95,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,304.17,4.05,D,0
4.02564,29.98268,330.95,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,300.69,4.59,D,0
4.34364,31.16114,342.15,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,303.73,6.25,D,0
4.32503,31.04435,333,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,302.53,3.22,D,0
4.16531,30.02504,351.76,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,304.98,18.12,D,0
4.16453,30.02021,330.14,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,302.55,18.12,D,0
3.71515,27.28064,336.42,0.54,0.51,2023-01-01,1106,N,VIIRS,n,2,268.78,8.6,D,0
4.32827,31.01784,330.35,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,299.74,19.67,D,0
4.32693,31.00941,333.44,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,299.99,54.89,D,0
3.84945,28.06329,330.76,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,298.61,2.53,D,0
3.83014,27.94615,337.25,0.49,0.48,2023-01-01,1106,N,VIIRS,n,2,297.91,3.58,D,0
4.33258,31.02146,336.32,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,303.3,19.67,D,0
4.3319,31.01723,347.98,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,309.97,19.67,D,0
4.33123,31.013,353.85,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,303.57,54.89,D,0
3.84676,28.01937,337.09,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,297.94,3.66,D,0
4.64353,32.98233,344.21,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,314.85,24.01,D,0
4.33554,31.01664,341.79,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,303.18,6.26,D,0
4.33487,31.0124,346.43,0.47,0.4,2023-01-01,1106,N,VIIRS,n,2,299.76,8.71,D,0
4.29868,30.78473,338.55,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,303.74,4.46,D,0
4.18914,30.09945,337.41,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,303.44,8.18,D,0
4.64744,32.98538,344.29,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,309.35,8.51,D,0
4.60125,32.6871,337.44,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,301.6,4.95,D,0
4.60069,32.68347,346.42,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,301.63,4.95,D,0
4.53608,32.26817,337.49,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,299.36,15.03,D,0
4.5355,32.26447,355.96,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,305.79,15.03,D,0
4.53492,32.26074,331.82,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,303.42,6.29,D,0
4.25657,30.4965,344.61,0.5,0.41,2023-01-01,1106,N,VIIRS,n,2,302.28,5.55,D,0
4.18536,30.05128,334.94,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,302.59,6.95,D,0
4.17691,29.99858,342.35,0.54,0.42,2023-01-01,1106,N,VIIRS,n,2,300.03,9.68,D,0
4.60465,32.68657,348.89,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,305.18,11.8,D,0
4.53893,32.26389,335.79,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,301.5,3.7,D,0
4.53835,32.26016,344.73,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,302.57,5.2,D,0
4.18922,30.0507,352.8,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,309.87,30.5,D,0
4.18846,30.04592,351.23,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,310.06,30.5,D,0
4.18769,30.04115,330.49,0.53,0.42,2023-01-01,1106,N,VIIRS,l,2,302.61,15.67,D,0
3.8501,27.9564,340.81,0.49,0.48,2023-01-01,1106,N,VIIRS,n,2,299.95,6.85,D,0
4.63931,32.88811,342.34,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,303.77,3.73,D,0
4.54295,32.26708,332.81,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,298.22,3.7,D,0
4.54237,32.26335,347.58,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,299.67,3.7,D,0
4.54179,32.25962,344.52,0.42,0.37,2023-01-01,1106,N,VIIRS,n,2,297.11,5.2,D,0
4.41512,31.45033,331.96,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,305.2,5.87,D,0
4.41449,31.44632,346.83,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,310.19,13.65,D,0
4.20295,30.11187,335.52,0.53,0.42,2023-01-01,1106,N,VIIRS,l,2,307.89,6.49,D,0
4.19309,30.05013,337.77,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,301.33,30.5,D,0
4.19232,30.04534,339.41,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,301.6,30.5,D,0
4.19156,30.04056,356.33,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,303.07,15.67,D,0
3.77163,27.44929,343.46,0.53,0.5,2023-01-01,1106,N,VIIRS,n,2,289.37,20.5,D,0
4.41806,31.44579,367,0.45,0.39,2023-01-01,1106,N,VIIRS,h,2,308.98,7.07,D,0
4.20679,30.11127,354.3,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,310.53,41.35,D,0
4.19618,30.04476,338.98,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,302.63,21.05,D,0
4.19466,30.03521,338.95,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,301.86,58.19,D,0
3.78634,27.51021,336.47,0.52,0.5,2023-01-01,1106,N,VIIRS,n,2,291.05,5.69,D,0
4.19542,30.03999,367,0.53,0.42,2023-01-01,1106,N,VIIRS,l,2,327.85,58.19,D,0
4.42225,31.44925,341.82,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,304.16,11.05,D,0
4.42162,31.44525,335.7,0.45,0.39,2023-01-01,1106,N,VIIRS,n,2,302.16,7.07,D,0
4.19928,30.03941,354.62,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,302.41,58.19,D,0
4.71223,33.29455,338.19,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,289.71,0.8,D,0
4.71171,33.29112,353.65,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,305.56,7.85,D,0
4.37913,31.15134,336.97,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,305.2,4.82,D,0
4.31738,30.75948,353.41,0.48,0.4,2023-01-01,1106,N,VIIRS,n,2,310.61,20.79,D,0
4.31669,30.75512,331.81,0.49,0.4,2023-01-01,1106,N,VIIRS,n,2,300.81,20.79,D,0
3.82578,27.69439,343.42,0.51,0.49,2023-01-01,1106,N,VIIRS,n,2,292.87,12.71,D,0
3.82503,27.6898,340.25,0.51,0.49,2023-01-01,1106,N,VIIRS,n,2,291.9,8.07,D,0
4.65216,31.71853,335.11,0.43,0.38,2023-01-01,1106,N,VIIRS,l,2,306.3,1.52,D,0
4.38082,30.01937,334.28,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,304.26,6.11,D,0
4.38005,30.01462,336.3,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,302.78,9.52,D,0
4.37928,30.00984,349.02,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,304.44,9.52,D,0
4.04436,27.96316,336.54,0.48,0.48,2023-01-01,1106,N,VIIRS,n,2,297.79,3.36,D,0
4.02108,27.82267,333.87,0.49,0.49,2023-01-01,1106,N,VIIRS,n,2,298.31,3.52,D,0
3.77945,26.37663,341.94,0.62,0.54,2023-01-01,1106,N,VIIRS,n,2,296.04,7.85,D,0
4.38313,30.0092,341,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,304.42,11.19,D,0
4.38236,30.00441,337.52,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,297.57,8.34,D,0
3.81335,26.54825,331.33,0.61,0.53,2023-01-01,1106,N,VIIRS,n,2,291.27,3.16,D,0
4.38929,30.02287,335.79,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,303.33,9.88,D,0
4.38698,30.00856,350.3,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,300.86,11.19,D,0
4.79792,32.58162,334.32,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,304.2,2.26,D,0
4.39161,30.01274,350.82,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,303.94,22.83,D,0
4.39084,30.00797,352.61,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,303.5,22.83,D,0
3.98649,27.52963,328.51,0.52,0.5,2023-01-01,1106,N,VIIRS,l,2,298.89,9.29,D,0
3.76356,26.19019,328.58,0.32,0.55,2023-01-01,1106,N,VIIRS,n,2,293.92,2.18,D,0
4.56718,31.0887,337.35,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,306.64,5.44,D,0
4.56587,31.08041,345.26,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,307.7,29.86,D,0
4.56521,31.07628,352,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,313.49,29.86,D,0
4.39393,30.0026,336.8,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,300.82,91.88,D,0
4.70307,31.92858,338.31,0.43,0.38,2023-01-01,1106,N,VIIRS,n,2,304.42,2.06,D,0
4.57475,31.11313,343.55,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,304.66,3.88,D,0
4.57411,31.10907,332.12,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,301.56,3.88,D,0
4.57014,31.08397,337.78,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,307.32,8.62,D,0
4.56948,31.07983,333.08,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,306.33,2.96,D,0
4.80811,32.58004,330.36,0.4,0.37,2023-01-01,1106,N,VIIRS,l,2,302.13,1.9,D,0
4.70955,31.94718,334.93,0.43,0.38,2023-01-01,1106,N,VIIRS,l,2,305.53,3.51,D,0
4.59718,31.23176,334.32,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,305.93,1.74,D,0
4.78481,32.40749,339.44,0.41,0.37,2023-01-01,1106,N,VIIRS,l,2,311.7,93.18,D,0
4.78424,32.4038,338.4,0.41,0.37,2023-01-01,1106,N,VIIRS,n,2,301.05,66.85,D,0
4.41159,30.03892,333.83,0.53,0.42,2023-01-01,1106,N,VIIRS,l,2,306.97,6.48,D,0
4.41083,30.03415,345.72,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,304.6,6.48,D,0
4.59987,31.20206,367,0.46,0.39,2023-01-01,1106,N,VIIRS,h,2,306.73,13.03,D,0
4.74718,32.14293,345.92,0.42,0.38,2023-01-01,1106,N,VIIRS,n,2,308.08,71.47,D,0
4.41544,30.03832,337.01,0.53,0.42,2023-01-01,1106,N,VIIRS,n,2,306.79,6.48,D,0
4.13691,28.30826,341.11,0.46,0.47,2023-01-01,1106,N,VIIRS,n,2,300.92,7.8,D,0
4.74659,32.13916,367,0.42,0.38,2023-01-01,1106,N,VIIRS,l,2,336.97,71.47,D,0
4.83907,32.71275,344.03,0.4,0.37,2023-01-01,1106,N,VIIRS,n,2,298.4,3.67,D,0
4.79164,32.40644,342.15,0.41,0.37,2023-01-01,1106,N,VIIRS,l,2,313.27,30.62,D,0
4.71579,31.91874,332.83,0.43,0.38,2023-01-01,1106,N,VIIRS,l,2,307.25,4.37,D,0
4.60347,31.2015,353.7,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,309.68,31.69,D,0
4.60282,31.1974,353.73,0.46,0.39,2023-01-01,1106,N,VIIRS,n,2,320.54,31.69,D,0
4.60218,31.1933,331.87,0.46,0.39,2023-01-01,1106,N,VIIRS,l,2,303.23,20.99,D,0
4.05848,27.79834,340.6,0.49,0.49,2023-01-01,1106,N,VIIRS,n,2,298.8,7.57,D,0
4.97553,33.57788,345.23,0.39,0.36,2023-01-01,1106,N,VIIRS,n,2,313.36,8.41,D,0
